hid,wp,age,gender,marital_status,employment,driving_licence,age_discrete,htype,hsize,nbcars,nbcars_agg,role
214627,0.91160925094583,71,2,2,4,2,6,210,2,0,0,2
214629,2.46095079313364,40,2,4,1,1,4,220,3,1,1,3
214630,0.48229116472389,71,2,4,4,1,6,10,1,0,0,1
214632,1.09640709388557,37,1,2,1,1,4,220,4,1,1,1
214637,1.013162581863,57,2,4,1,2,5,10,1,0,0,1
214639,2.86506475246703,36,2,2,1,1,4,220,3,1,1,2
214640,0.5998366214545,59,2,3,4,2,5,10,1,0,0,1
214645,0.99800020126442,49,1,2,1,1,5,210,2,1,1,1
214648,0.88037127163098,69,2,4,4,1,6,10,1,0,0,1
214652,1.89448930102857,58,2,2,1,1,5,220,3,0,0,2
214658,0.9965105982511,38,1,1,1,1,4,10,1,0,0,1
214664,1.14116435401657,42,2,2,2,1,4,220,4,1,1,1
214664,1.05121765066535,13,2,1,5,2,1,220,4,1,1,3
214666,2.04544773255415,76,1,2,4,1,6,220,3,1,1,1
214670,0.96010921102154,66,2,2,4,1,6,210,2,2,2,1
214671,0.75857360102765,52,1,4,1,1,5,10,1,2,2,1
214672,1.01608272053085,63,2,2,2,1,5,210,2,2,2,1
214674,0.53265361980902,70,2,3,4,2,6,10,1,0,0,1
214675,1.3051574014258,15,2,1,3,2,2,220,3,3,3,3
214676,0.77047125227796,35,2,1,1,1,4,10,1,0,0,1
214677,0.97863460004479,55,1,2,1,1,5,210,2,1,1,2
214678,0.88909912228929,63,2,2,1,1,5,210,2,1,1,2
214679,0.84737615969473,61,1,2,1,1,5,210,2,3,3,1
214680,1.54298124869866,88,2,2,4,2,6,210,2,1,1,1
214681,1.45225931809187,11,2,1,5,2,1,230,3,1,1,3
214683,0.95467073763584,27,2,1,1,1,4,10,1,1,1,1
214684,2.15281191402788,20,2,1,1,2,3,230,2,1,1,2
214685,0.9691902980505,82,1,2,4,1,6,210,2,1,1,1
214687,1.19179633458685,78,1,2,4,1,6,210,2,1,1,1
214690,0.88137547060926,58,1,2,1,1,5,210,2,2,2,1
214692,0.86575801888113,76,2,2,4,2,6,210,2,1,1,2
214693,0.54557458930932,79,1,3,4,1,6,10,1,1,1,1
214697,0.95559690642677,53,2,2,2,1,5,210,2,1,1,1
214702,0.42363457559734,56,2,4,1,2,5,10,1,0,0,1
214705,1.19399183103993,55,1,2,1,1,5,210,2,1,1,1
214707,1.33270327051811,32,1,1,1,1,4,10,1,2,2,1
214708,0.46962010433462,73,2,4,4,2,6,10,1,0,0,1
214709,1.25584796550596,59,1,2,1,1,5,210,2,2,2,1
214710,1.52561069477945,14,2,1,5,2,1,220,3,2,2,3
214712,1.11700616243697,54,2,2,1,1,5,210,2,1,1,2
214714,1.67908351680451,54,1,2,1,1,5,220,4,1,1,1
214714,1.76713128759932,23,2,1,1,2,3,220,4,1,1,4
214715,1.05718988899071,62,1,2,4,1,5,210,2,1,1,1
214717,1.34585910036908,12,2,1,5,2,1,220,5,2,2,3
214718,0.99312359085603,65,2,2,4,1,6,210,2,0,0,2
214720,0.89622512590077,73,2,2,4,2,6,210,2,1,1,2
214723,1.1822569118691,59,2,2,1,1,5,210,2,1,1,2
214725,3.7342132640799,33,1,1,1,1,4,210,2,1,1,1
214726,1.72104179148069,7,1,1,5,2,1,230,3,1,1,3
214727,2.07551824347862,47,2,2,1,1,5,220,6,2,2,2
214727,2.10313943580397,10,1,1,5,2,1,220,6,2,2,6
214728,1.3258036402041,21,1,1,1,2,3,220,4,0,0,3
214728,1.05712583133346,17,1,1,1,2,2,220,4,0,0,4
214730,1.27161872242749,85,2,3,4,2,6,10,1,0,0,1
214731,0.99667384347847,67,1,2,4,1,6,210,2,1,1,1
214732,0.96722801856137,71,2,3,4,2,6,210,2,1,1,2
214733,1.84930970617582,14,1,1,5,2,1,30,6,1,1,4
214733,1.74156351213277,10,2,1,5,2,1,30,6,1,1,5
214734,0.8379600187475,71,2,2,4,1,6,210,2,2,2,1
214735,1.79353268688654,18,2,1,1,2,3,220,7,1,1,3
214736,0.98523916061243,80,2,3,4,1,6,10,1,1,1,1
214737,1.98748953984028,43,1,2,1,2,4,220,5,0,0,1
214737,1.58421319027127,41,2,2,1,1,4,220,5,0,0,2
214743,0.758887123694,72,1,2,4,1,6,210,2,2,2,1
214745,1.61994878881907,34,2,2,1,1,4,210,2,2,2,2
214746,0.84632720794925,78,1,2,4,1,6,210,2,1,1,1
214747,0.87648978319648,71,1,2,4,1,6,210,2,1,1,1
214749,0.66204991840558,69,2,3,1,1,6,10,1,1,1,1
214755,1.49454196361299,53,1,2,1,1,5,210,2,8,5,1
214756,1.67368803131346,30,2,2,1,1,4,210,2,1,1,2
214759,0.59589816729343,77,1,2,4,2,6,10,1,0,0,1
214760,1.6317043773403,46,1,1,1,1,5,210,2,1,1,1
214762,1.20439078329299,79,1,2,4,1,6,210,2,1,1,2
214765,1.40934097577395,41,2,2,1,1,4,220,3,1,1,2
214766,1.19179633458685,71,1,2,4,1,6,210,2,1,1,1
214768,1.86248713452443,28,2,1,1,1,4,210,2,1,1,2
214770,1.2398049730221,65,1,2,4,1,6,210,2,1,1,1
214772,0.94638908111211,41,1,1,1,1,4,10,1,1,1,1
214773,1.80819323111497,25,2,1,1,1,4,210,2,2,2,2
214774,0.79013402735077,68,1,2,4,1,6,210,2,1,1,2
214775,0.72121045520398,53,1,4,1,1,5,10,1,1,1,1
214780,1.79920212782862,54,2,2,2,1,5,220,3,2,2,2
214782,0.9863404315337,25,2,1,1,1,4,10,1,1,1,1
214783,1.01784418660969,49,2,1,1,1,5,10,1,1,1,1
214787,0.66829972896748,47,1,1,1,1,5,10,1,1,1,1
214789,2.27865331972952,42,2,2,1,1,4,210,2,2,2,1
214792,1.04397882865213,41,2,1,1,1,4,10,1,1,1,1
214793,2.51963882739763,31,1,1,1,1,4,210,2,0,0,1
214797,1.48526637749148,42,2,2,1,2,4,220,4,1,1,2
214797,1.37938666389435,13,1,1,5,2,1,220,4,1,1,4
214798,3.32505286767071,20,2,1,1,2,3,230,3,1,1,3
214800,1.49567188774845,29,1,1,2,2,4,220,4,2,2,3
214802,0.91737141378706,61,1,2,1,1,5,210,2,2,2,1
214803,2.43408795421979,19,2,1,3,2,3,230,3,0,0,3
214805,1.19621126343081,14,1,1,5,2,1,220,4,2,2,3
214805,1.19621126343081,11,1,1,5,2,1,220,4,2,2,4
214808,0.92491433421464,52,2,2,1,1,5,210,2,1,1,1
214810,0.84632720794925,73,1,2,4,2,6,210,2,1,1,1
214811,2.07067355495313,39,2,2,1,1,4,210,2,3,3,1
214812,1.27504331590732,59,2,1,1,1,5,210,2,1,1,2
214814,0.81595844585369,75,1,2,4,1,6,210,2,1,1,1
214818,3.08610244737383,25,2,2,2,2,4,210,2,1,1,2
214820,2.34197733392848,28,1,1,1,2,4,230,3,0,0,2
214825,0.76377896226297,81,2,1,1,1,6,10,1,1,1,1
214826,1.62913520387269,6,2,1,5,2,1,220,4,2,2,3
214829,1.5434934230147,40,2,1,1,2,4,220,3,0,0,1
214831,0.98114270127871,75,1,2,4,1,6,210,2,1,1,1
214832,0.51161757803808,63,2,4,1,2,5,10,1,0,0,1
214833,0.70441868357006,31,2,1,1,2,4,10,1,0,0,1
214837,1.78059158398967,51,2,2,2,1,5,220,4,3,3,2
214837,1.95773805113245,29,1,1,1,1,4,220,4,3,3,3
214838,0.45192541126105,61,2,3,4,1,5,10,1,1,1,1
214839,0.8200128591264,89,2,3,4,2,6,10,1,0,0,1
214840,0.96053299919417,77,2,2,4,1,6,210,2,1,1,2
214841,2.70623987227412,54,2,2,1,2,5,220,6,1,1,1
214841,2.66908428590662,13,2,1,5,2,1,220,6,1,1,6
214843,1.47283848100984,72,2,2,4,2,6,210,2,0,0,1
214844,0.9866812459342,46,2,2,1,1,5,210,2,2,2,2
214846,1.43602670951818,42,1,2,1,1,4,220,4,1,1,1
214846,1.22114630297072,40,2,2,1,1,4,220,4,1,1,2
214847,1.05273362774798,65,1,2,1,1,6,210,2,1,1,1
214849,1.85836573017459,25,2,2,1,1,4,220,3,1,1,2
214852,0.91012829217194,67,1,2,4,1,6,210,2,1,1,1
214854,0.69828033118875,65,2,4,4,2,6,10,1,0,0,1
214855,0.88005994025643,42,1,1,1,1,4,10,1,1,1,1
214858,0.86337205821301,60,2,2,1,1,5,210,2,1,1,2
214859,0.94679061344323,70,1,2,4,1,6,210,2,2,2,1
214861,0.76260531553954,30,2,1,3,2,4,10,1,0,0,1
214863,1.15732931950613,59,1,1,1,1,5,210,2,1,1,2
214864,0.87213261861221,72,2,3,4,2,6,10,1,0,0,1
214865,0.80231457713034,25,2,1,1,1,4,230,2,0,0,1
214866,1.06441738650062,53,2,1,1,1,5,210,2,1,1,2
214867,0.48820159775802,62,2,3,4,1,5,10,1,1,1,1
214868,1.90180845934945,53,2,2,2,1,5,220,5,1,1,2
214868,1.84668616834343,12,2,1,5,2,1,220,5,1,1,5
214874,1.4764002450588,40,1,2,1,1,4,220,5,2,2,1
214874,1.24786003724833,11,1,1,5,2,1,220,5,2,2,4
214877,1.40166456945048,10,2,1,5,2,1,220,6,1,1,3
214877,1.40166456945048,7,2,1,5,2,1,220,6,1,1,4
214881,0.58507085894792,64,2,1,4,1,5,10,1,0,0,1
214883,1.77056845643135,20,2,1,1,2,3,220,3,1,1,3
214884,0.60681832519584,59,2,4,1,1,5,10,1,1,1,1
214885,0.92491433421464,61,2,2,4,1,5,210,2,2,2,1
214890,0.8732870439691,80,1,2,4,1,6,210,2,1,1,1
214891,1.51131052083745,43,2,1,2,2,4,230,2,0,0,1
214892,0.48361400928069,72,2,3,4,1,6,10,1,1,1,1
214894,1.52703828054383,42,1,4,1,1,4,230,3,1,1,1
214897,0.55171496032498,75,2,1,4,2,6,10,1,0,0,1
214898,0.58405390491225,65,2,4,1,2,6,10,1,0,0,1
214899,0.91737141378706,57,1,2,1,1,5,210,2,3,3,1
214900,1.23821579746515,86,2,2,4,2,6,210,2,1,1,1
214901,1.68069208408553,48,1,2,1,1,5,220,5,3,3,1
214901,1.86309382921925,22,1,1,2,1,3,220,5,3,3,3
214902,0.86575801888113,75,2,2,4,2,6,210,2,1,1,2
214903,0.75877073757644,74,1,2,4,1,6,210,2,1,1,1
214904,1.06392688359709,49,2,2,1,1,5,220,5,2,2,2
214904,1.04153850546068,12,1,1,5,2,1,220,5,2,2,4
214908,0.91012829217194,75,1,2,4,1,6,210,2,1,1,1
214909,1.01476562345626,54,1,4,1,1,5,10,1,1,1,1
214914,1.14500947916851,58,1,4,1,1,5,210,2,1,1,1
214916,1.07212070556088,82,2,3,4,2,6,10,1,0,0,1
214917,0.84632720794925,77,1,2,4,1,6,210,2,1,1,2
214921,1.2201627019339,75,2,2,4,1,6,210,2,2,2,2
214925,3.10452260943171,20,1,1,1,1,3,220,3,3,3,3
214930,0.48361400928069,75,2,3,4,1,6,10,1,1,1,1
214935,1.38896268478133,24,2,1,1,1,4,10,1,0,0,1
214936,1.0456729191528,49,2,2,1,1,5,220,4,0,0,2
214936,1.05958883287704,16,1,1,3,2,2,220,4,0,0,4
214937,0.55829303057834,54,2,1,1,1,5,10,1,1,1,1
214939,1.01608272053085,54,2,2,1,1,5,210,2,2,2,2
214942,1.41256542086834,59,1,2,4,1,5,210,2,1,1,1
214943,1.42889398687702,47,2,2,1,1,5,30,2,2,2,1
214946,0.7681794096221,46,2,1,1,1,5,10,1,1,1,1
214948,0.88139400963684,81,2,2,4,2,6,210,2,0,0,1
214950,0.48017416502882,65,2,3,4,1,6,10,1,0,0,1
214951,1.49155825289174,22,2,1,1,2,3,230,2,0,0,2
214954,0.87385714456724,74,1,2,4,1,6,210,2,2,2,2
214955,1.16656319397037,67,1,2,4,1,6,210,2,1,1,1
214956,2.28927982434498,40,1,2,1,1,4,220,4,1,1,1
214958,0.49735749567034,72,2,1,4,2,6,10,1,0,0,1
214959,1.49627682346492,51,1,1,1,1,5,210,2,1,1,2
214962,0.55412259759955,56,1,4,1,1,5,10,1,1,1,1
214963,0.75877073757644,68,1,2,4,1,6,210,2,2,2,1
214964,1.97537535524657,21,2,1,3,1,3,220,4,2,2,4
214969,1.60202227899583,45,1,4,1,1,5,220,3,1,1,1
214970,0.68821395920663,49,1,1,1,1,5,10,1,1,1,1
214976,1.84572528933761,57,1,2,1,1,5,220,3,1,1,1
214977,2.03852295298915,33,1,2,1,1,4,210,2,1,1,2
214979,1.29607453612499,54,1,2,1,1,5,210,2,2,2,1
214980,1.58835032162363,44,2,2,1,1,5,210,2,2,2,2
214982,1.04420135603279,61,2,1,1,1,5,210,2,2,2,2
214984,1.46236468158679,38,2,2,1,1,4,220,4,2,2,2
214984,1.35811755392847,14,1,1,5,2,1,220,4,2,2,3
214987,1.16656319397037,66,1,2,4,1,6,210,2,1,1,1
214988,0.87213261861221,71,2,3,4,1,6,10,1,1,1,1
214990,0.95467073763584,26,2,1,1,1,4,10,1,0,0,1
214993,0.81915309771684,74,1,2,1,1,6,210,2,1,1,1
214994,1.25397350204261,44,1,1,1,1,5,10,1,1,1,1
214995,1.30839956576493,35,1,2,1,1,4,220,3,1,1,1
214998,1.92466002622159,34,2,1,2,2,4,220,4,0,0,1
214999,1.27355431166102,58,2,2,1,1,5,210,2,3,3,2
215000,1.36339468876292,21,1,1,1,1,3,230,4,2,2,2
215000,1.36339468876292,21,1,1,1,1,3,230,4,2,2,3
215002,0.57316395858958,74,2,3,4,2,6,10,1,0,0,1
215005,1.52831545119354,61,1,2,1,1,5,220,3,3,3,1
215006,1.14632791717917,65,2,3,4,1,6,210,2,2,2,2
215007,0.98511727864627,23,1,1,1,1,3,10,1,1,1,1
215008,1.15719442860751,62,2,2,2,2,5,210,2,0,0,2
215009,1.16656319397037,66,1,2,4,1,6,210,2,2,2,1
215014,1.40894308231985,32,2,2,2,2,4,220,3,0,0,2
215015,1.61994878881907,41,2,2,1,1,4,210,2,1,1,1
215016,0.63517713099143,52,1,3,1,1,5,10,1,1,1,1
215017,0.86760565247464,71,1,2,4,1,6,210,2,2,2,2
215022,0.60874221065528,50,1,4,1,1,5,10,1,1,1,1
215025,1.08378685503291,41,1,2,1,1,4,220,4,1,1,1
215025,1.09700304897722,12,1,1,5,2,1,220,4,1,1,4
215027,0.88774784054741,81,2,3,4,1,6,10,1,1,1,1
215028,1.86131068773633,22,1,1,1,1,3,230,2,3,3,2
215029,1.82279604578481,21,1,1,1,1,3,220,3,1,1,3
215033,0.86064547605344,47,1,2,1,1,5,220,4,1,1,1
215033,0.84946236979979,12,1,1,5,2,1,220,4,1,1,3
215035,1.20380921278669,63,2,2,2,1,5,210,2,1,1,2
215038,1.26617394812389,62,2,2,4,1,5,210,2,1,1,2
215039,1.25397350204261,32,1,1,1,1,4,10,1,1,1,1
215040,1.18103788416338,82,2,1,4,2,6,10,1,0,0,1
215042,1.38787928322995,56,2,1,2,1,5,210,2,2,2,2
215044,0.64724565932387,50,1,1,1,1,5,10,1,0,0,1
215045,0.98114270127871,69,1,2,4,1,6,210,2,2,2,1
215046,0.82196266932055,65,1,2,4,2,6,210,2,1,1,1
215050,1.48819738070766,85,1,2,4,2,6,220,3,0,0,1
215052,1.38896268478133,29,2,1,1,1,4,10,1,1,1,1
215053,1.15151280165362,27,1,1,2,1,4,10,1,1,1,1
215054,2.64474563691177,19,2,1,1,1,3,220,3,2,2,3
215058,0.97401133133669,27,2,1,2,1,4,230,2,0,0,1
215063,1.93267474705437,54,2,2,1,1,5,220,3,3,3,1
215064,1.20380921278669,57,2,2,1,1,5,210,2,2,2,2
215066,0.91782585177388,85,2,2,4,2,6,210,2,1,1,1
215067,1.5750565581776,35,1,2,1,1,4,220,3,0,0,1
215069,1.7114220739055,42,1,1,4,2,4,10,1,0,0,1
215071,1.33413680263807,52,2,1,1,1,5,30,2,2,2,2
215073,1.8773446283799,49,1,2,1,1,5,220,3,1,1,1
215075,1.3311806601842,25,2,1,1,1,4,220,4,3,3,3
215075,1.37534047609643,22,2,1,1,1,3,220,4,3,3,4
215076,0.95449498347399,16,1,1,3,2,2,30,2,0,0,2
215077,0.66920614522625,54,1,3,1,1,5,10,1,1,1,1
215078,2.99844032134436,7,1,1,5,2,1,220,3,2,2,3
215079,0.81536501676607,58,1,1,1,1,5,10,1,1,1,1
215084,1.01199264644496,67,2,2,4,1,6,210,2,2,2,1
215085,0.80032580822626,53,1,2,1,1,5,220,4,1,1,1
215085,0.80690634234457,46,2,2,1,1,5,220,4,1,1,2
215086,1.01608272053085,56,2,2,1,1,5,210,2,2,2,2
215089,1.20380921278669,54,2,2,1,1,5,210,2,1,1,2
215095,0.48361400928069,66,2,4,4,1,6,10,1,1,1,1
215096,0.99749824058431,76,2,2,1,1,6,210,2,1,1,2
215097,1.00431818287163,70,2,2,4,1,6,210,2,1,1,2
215100,1.42919306363035,48,2,2,2,1,5,220,3,2,2,2
215102,2.10842150898106,34,2,2,1,1,4,210,2,2,2,1
215106,0.4715750866204,65,1,2,1,1,6,10,1,1,1,1
215111,0.94638908111211,35,1,1,1,1,4,10,1,1,1,1
215112,3.17785518764849,45,1,2,1,1,5,220,4,1,1,1
215114,1.07343910422979,86,1,2,4,2,6,210,2,1,1,1
215115,1.17403113594728,78,1,2,4,1,6,210,2,0,0,1
215117,2.29126106939405,23,2,1,1,1,3,230,3,2,2,3
215119,1.94082461576101,31,1,1,1,1,4,210,2,1,1,1
215120,1.2364576956126,87,1,2,4,1,6,210,2,1,1,1
215121,0.79013402735077,67,1,2,4,1,6,210,2,1,1,1
215123,0.79013402735077,75,1,2,4,1,6,210,2,1,1,1
215124,1.92378773883099,30,2,2,1,1,4,220,3,2,2,2
215125,2.38137479970206,18,2,1,1,2,3,230,2,1,1,2
215126,1.69707753613808,27,2,2,2,1,4,220,4,0,0,2
215132,1.56933004047704,42,2,1,2,2,4,230,4,0,0,1
215135,2.2084187438825,53,2,3,2,1,5,230,2,0,0,1
215136,0.48017416502882,78,2,3,4,1,6,10,1,1,1,1
215137,1.19324499615137,16,2,1,1,2,2,220,4,1,1,4
215139,0.42363457559734,63,2,3,2,2,5,10,1,0,0,1
215141,1.48526637749148,36,2,2,2,1,4,220,4,2,2,2
215142,0.56960102446701,57,2,1,1,1,5,10,1,2,2,1
215144,1.01608272053085,55,2,2,1,1,5,210,2,1,1,2
215145,2.30445841401236,21,2,1,3,2,3,220,3,2,2,3
215148,1.09063504932237,73,2,2,4,2,6,210,2,1,1,2
215149,0.70361621682448,68,2,3,4,2,6,10,1,0,0,1
215153,1.31630017122227,75,1,4,4,1,6,210,2,2,2,1
215154,1.79920212782862,53,2,2,1,1,5,220,3,2,2,2
215155,1.09063504932237,75,2,2,4,2,6,210,2,0,0,1
215156,0.84737615969473,55,1,2,2,1,5,210,2,1,1,1
215160,1.12139067747798,74,1,2,4,1,6,210,2,1,1,1
215163,1.00629207331028,39,1,1,1,1,4,10,1,1,1,1
215164,0.72879556002738,72,2,1,1,1,6,10,1,1,1,1
215165,0.73570847185659,79,1,3,4,1,6,10,1,1,1,1
215168,2.69853680771456,49,1,2,2,1,5,210,2,1,1,1
215170,0.53196305824935,68,2,3,4,1,6,10,1,1,1,1
215171,0.64724565932387,45,1,1,1,1,5,10,1,1,1,1
215172,0.6294409960671,71,2,3,4,2,6,10,1,0,0,1
215173,2.97888373421201,38,2,2,2,2,4,220,4,1,1,2
215174,0.42363457559734,63,2,3,1,1,5,10,1,1,1,1
215175,1.11700616243697,63,2,2,2,1,5,210,2,2,2,1
215179,1.22953580792281,56,2,2,1,1,5,210,2,1,1,2
215181,2.42253273934503,36,1,1,1,1,4,210,2,1,1,1
215182,1.21915876489649,69,2,2,4,1,6,210,2,2,2,2
215190,1.44242091040797,51,1,4,1,1,5,210,2,2,2,1
215191,1.32713139995337,40,2,1,1,1,4,10,1,1,1,1
215192,1.43165846034785,41,1,2,1,1,4,220,4,1,1,1
215193,1.56758370788504,64,1,1,4,2,5,30,2,0,0,2
215194,0.85760594907802,48,1,1,1,1,5,10,1,1,1,1
215196,0.70839202475048,65,1,2,4,1,6,210,2,2,2,1
215197,1.51314301085118,50,1,1,1,1,5,210,2,2,2,2
215198,2.02212544896889,41,2,2,1,2,4,220,4,1,1,2
215198,2.10724509271862,6,1,1,5,2,1,220,4,1,1,4
215199,1.33598094623124,49,2,2,1,1,5,220,4,1,1,2
215199,1.48452071744475,20,2,1,1,2,3,220,4,1,1,3
215200,0.92491433421464,59,2,2,2,1,5,210,2,1,1,2
215201,1.04489345835561,73,1,3,4,1,6,210,2,1,1,1
215203,1.57096571546351,51,1,2,1,1,5,220,3,1,1,1
215205,2.10310419669435,48,2,2,1,1,5,220,3,2,2,2
215206,1.88047261001727,37,2,2,2,2,4,220,4,0,0,1
215207,1.45867503098038,35,2,2,1,1,4,220,4,1,1,1
215210,0.51161757803808,59,2,4,2,1,5,10,1,1,1,1
215212,0.76260531553954,32,2,1,1,1,4,10,1,1,1,1
215215,1.02648723056102,57,2,2,1,2,5,210,2,1,1,2
215217,0.82949494902727,61,2,2,2,1,5,210,2,1,1,2
215218,1.14713666559012,74,2,2,4,2,6,210,2,1,1,2
215225,1.75573010855922,40,2,2,1,1,4,220,3,1,1,2
215226,1.1027512194242,64,2,4,4,1,5,210,2,2,2,1
215229,1.29576284567879,85,1,2,4,1,6,210,2,1,1,1
215231,1.50333753815191,82,2,3,4,2,6,230,2,0,0,1
215232,2.2354716642568,47,2,2,1,1,5,220,3,1,1,1
215234,1.25584796550596,61,1,2,4,1,5,210,2,0,0,1
215237,0.60681832519584,63,2,3,4,1,5,10,1,1,1,1
215240,1.38776912549929,14,2,1,5,2,1,220,3,0,0,3
215241,0.66204991840558,76,2,3,4,2,6,10,1,0,0,1
215242,0.63053697805742,52,2,1,1,1,5,10,1,1,1,1
215245,1.01199264644496,65,2,2,1,1,6,210,2,3,3,2
215246,1.9785649662124,21,2,1,3,2,3,230,2,0,0,2
215251,1.50952689145369,37,1,2,1,1,4,220,4,2,2,2
215251,1.56581629589841,7,2,1,5,2,1,220,4,2,2,4
215252,0.59367498673216,67,2,1,4,2,6,10,1,0,0,1
215253,0.49965714021038,68,2,4,1,1,6,10,1,1,1,1
215258,1.23568427244722,16,1,1,1,2,2,220,4,1,1,4
215259,1.06298617979452,76,2,2,4,1,6,210,2,2,2,2
215261,0.9606538875705,77,1,2,1,1,6,210,2,2,2,2
215263,1.18304040442345,71,2,2,4,2,6,220,3,1,1,1
215264,1.31408866029345,15,2,1,1,2,2,220,4,2,2,3
215264,1.32483530700189,11,1,1,5,2,1,220,4,2,2,4
215266,3.82505265329518,46,1,1,1,1,5,30,3,2,2,1
215268,1.25584796550596,55,1,2,1,2,5,210,2,0,0,2
215269,0.5513756097121,50,2,4,1,1,5,10,1,1,1,1
215270,1.36120283147102,84,2,2,4,1,6,210,2,1,1,2
215275,1.05907632083605,68,2,2,4,1,6,210,2,2,2,1
215276,1.56101987112851,83,1,2,4,1,6,210,2,1,1,1
215277,1.65761261821315,15,1,1,3,2,2,220,3,1,1,3
215278,0.89065735217661,83,2,3,4,2,6,10,1,0,0,1
215280,0.55309615538018,73,2,3,4,1,6,10,1,1,1,1
215282,0.70361621682448,79,2,3,4,2,6,10,1,0,0,1
215283,0.79089325775071,58,2,4,1,1,5,210,2,1,1,2
215284,0.61497562483364,56,1,4,2,1,5,10,1,1,1,1
215285,0.48361400928069,75,2,3,4,1,6,10,1,1,1,1
215286,1.48570056381187,54,1,2,1,1,5,210,2,1,1,2
215289,0.91012829217194,73,1,2,4,1,6,210,2,1,1,1
215291,3.13103542927676,55,2,2,1,1,5,230,3,1,1,1
215293,1.77863344447939,9,1,1,5,2,1,230,2,1,1,2
215298,1.00782797892189,41,1,2,1,1,4,220,4,1,1,1
215298,1.17902067908667,41,2,2,2,1,4,220,4,1,1,2
215306,0.78520035284765,53,2,4,1,2,5,10,1,0,0,1
215308,1.71524166575107,43,1,2,1,1,4,220,3,3,3,1
215309,1.31125849791561,17,2,1,3,2,2,220,4,1,1,3
215314,1.53849811113456,43,1,2,1,1,4,210,2,1,1,1
215317,1.54298124869866,85,2,2,4,2,6,210,2,1,1,1
215319,0.72950093931229,72,1,2,4,1,6,210,2,1,1,1
215322,0.92293115723626,70,2,2,4,1,6,210,2,1,1,2
215325,1.59721611635652,39,2,2,2,1,4,220,5,2,2,2
215325,1.48335587719984,7,1,1,5,2,1,220,5,2,2,4
215325,1.48335587719984,7,1,1,5,2,1,220,5,2,2,5
215326,1.63482226689837,71,2,2,4,1,6,230,2,2,2,1
215328,2.27865331972952,30,2,2,2,2,4,210,2,1,1,2
215331,1.78452915976952,55,1,2,1,1,5,220,3,1,1,1
215332,0.84632720794925,76,1,2,4,1,6,210,2,1,1,2
215333,1.20721809853693,61,1,2,1,1,5,210,2,1,1,2
215334,1.98037580686361,20,2,1,1,1,3,230,2,0,0,2
215339,0.88041945655349,69,1,2,4,1,6,210,2,1,1,1
215340,3.6702480288436,43,2,4,1,2,4,230,3,0,0,1
215341,1.61881051534616,46,1,2,1,1,5,210,2,2,2,1
215343,1.25397350204261,34,1,1,1,1,4,10,1,1,1,1
215344,0.9892797897937,67,1,2,1,1,6,210,2,1,1,1
215345,1.36529596528754,36,1,2,1,1,4,220,4,2,2,1
215346,0.97490735034954,78,2,4,4,2,6,10,1,0,0,1
215347,1.46838779563716,40,1,1,1,1,4,30,2,3,3,2
215349,1.6438486779831,40,2,2,1,1,4,210,2,1,1,2
215351,1.44277343059303,43,1,2,1,1,4,210,2,1,1,1
215354,0.87370126628877,80,1,2,4,1,6,210,2,1,1,1
215356,1.19179633458685,77,1,2,4,2,6,210,2,0,0,1
215359,2.94172162026356,84,2,3,4,2,6,30,3,2,2,1
215360,1.19545480350027,17,2,1,3,2,2,220,4,1,1,3
215362,1.6526305754035,44,1,2,1,1,5,210,2,2,2,1
215364,0.46839719474836,70,1,4,1,1,6,10,1,1,1,1
215366,2.20933319097936,25,1,1,1,1,4,210,2,2,2,1
215368,2.25073294641592,41,2,4,1,1,4,220,3,2,2,2
215370,1.40980301539864,60,2,2,2,1,5,210,2,1,1,2
215373,1.19399183103993,64,1,2,4,1,5,210,2,2,2,1
215374,1.66892074117241,38,1,1,1,2,4,10,1,0,0,1
215375,0.67007957051872,69,2,4,1,1,6,10,1,0,0,1
215376,1.2201627019339,79,2,2,4,2,6,210,2,0,0,2
215377,0.62676086274444,64,1,1,2,2,5,10,1,0,0,1
215378,1.3248563728453,55,2,2,1,1,5,210,2,2,2,2
215379,2.17627108971382,7,1,1,5,2,1,220,4,1,1,3
215384,1.17949009572208,43,1,2,1,1,4,220,3,1,1,1
215386,1.00779629785873,61,1,2,2,1,5,210,2,1,1,1
215389,1.29513758256614,32,1,2,1,1,4,220,3,1,1,1
215395,0.53128362277356,71,2,4,4,2,6,10,1,0,0,1
215396,1.21714423087454,61,2,2,4,1,5,210,2,1,1,2
215399,1.6922227526032,31,1,1,1,1,4,210,2,1,1,1
215401,1.25292743005071,47,1,1,1,1,5,30,2,1,1,1
215401,1.25292743005071,47,1,1,1,1,5,30,2,1,1,2
215402,0.8379600187475,65,2,2,4,1,6,210,2,1,1,2
215403,1.3346954207382,63,1,2,4,2,5,210,2,0,0,1
215406,0.49965714021038,79,2,3,4,1,6,10,1,1,1,1
215408,1.0524262866042,33,1,2,1,1,4,220,4,2,2,1
215411,0.63543783673694,75,2,1,4,2,6,10,1,0,0,1
215413,1.57105096659814,24,1,1,1,1,4,220,4,2,2,3
215415,0.65815008561114,68,1,4,4,1,6,10,1,1,1,1
215416,0.80076719510766,58,1,1,1,1,5,10,1,1,1,1
215417,1.10789668246818,59,1,2,1,1,5,210,2,1,1,1
215420,1.25364840667818,32,2,2,1,1,4,220,4,1,1,2
